Quick Sort Inplace First Pivot (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
1820;1547851.0;3216986.0;159605.0;52544.0
1830;1564049.0;3312987.0;158025.0;50568.0
1840;1837827.0;3257282.0;171062.0;54123.0
1850;1598024.0;3329974.0;172247.0;52543.0
1860;1904196.0;3546468.0;167111.0;52148.0
1870;1634370.0;3357234.0;220839.0;52938.0
1880;1660444.0;3768097.0;170667.0;53333.0
1890;1701530.0;3436640.0;174618.0;54914.0
1900;1671900.0;3511307.0;177778.0;53728.0
1910;1958320.0;3506172.0;325531.0;114962.0
1920;1716543.0;3574912.0;179358.0;54914.0
1930;2066567.0;3779554.0;192000.0;55703.0
1940;1756839.0;3644443.0;173433.0;56889.0
1950;1778567.0;4103900.0;185284.0;56099.0
1960;1788443.0;3724245.0;173432.0;58074.0
1970;1821629.0;4257578.0;181333.0;56889.0
1980;1844937.0;3781135.0;185284.0;59259.0
1990;1893530.0;4656986.0;179358.0;58469.0
2000;1854419.0;3821825.0;182124.0;61234.0
2010;1872987.0;4102714.0;177383.0;62025.0
2020;1900247.0;3901628.0;181333.0;61629.0
2030;1911703.0;4095603.0;184889.0;60444.0
2040;1940543.0;3995257.0;226370.0;66766.0
2050;1949629.0;4161974.0;188444.0;61234.0
2060;2942024.0;7461132.0;242172.0;129581.0
2070;2542616.0;4436937.0;193580.0;63605.0
2080;2007702.0;4137085.0;187259.0;62419.0
2090;2335209.0;4282467.0;189630.0;63210.0
2100;2068148.0;4216492.0;195555.0;63209.0
2110;2333234.0;4401381.0;187654.0;62420.0
2120;2085925.0;4294319.0;197136.0;63604.0
2130;2359308.0;4415998.0;189235.0;66370.0
2140;2127406.0;4396640.0;195950.0;63605.0
2150;2451752.0;4417578.0;222025.0;66371.0
2160;2164937.0;4457874.0;192000.0;64000.0
2170;2290567.0;4514369.0;209382.0;164741.0
2180;2303604.0;4780245.0;197926.0;67556.0
2190;2339160.0;4583504.0;201086.0;67555.0
2200;2367999.0;5033479.0;204247.0;64790.0
2210;2446616.0;4713875.0;199506.0;69531.0
2220;2429628.0;4923652.0;207012.0;69925.0
2230;2306370.0;4764838.0;209382.0;66370.0
2240;2602270.0;4813825.0;222420.0;66370.0
2250;2348246.0;5392986.0;201482.0;68345.0
2260;2367999.0;4879801.0;202271.0;68346.0
2270;2390122.0;5519405.0;207407.0;66766.0
2280;2418172.0;1.0896194E7;213728.0;67556.0
2290;2482172.0;5150023.0;222815.0;70321.0
2300;2927011.0;5161874.0;214518.0;67950.0
2310;2501530.0;5306467.0;216889.0;68740.0
2320;2524048.0;5254714.0;320000.0;78617.0
2330;2532344.0;5775405.0;229136.0;68345.0
2340;2562369.0;5280393.0;224790.0;72691.0
2350;2802567.0;5336491.0;242962.0;88888.0
2360;2609382.0;5781331.0;219655.0;70320.0
2370;2628739.0;5391010.0;217678.0;73877.0
2380;3138764.0;5449085.0;219260.0;69926.0
2390;2680493.0;5910121.0;218469.0;73482.0
2400;2686024.0;5543109.0;218074.0;71111.0
2410;3120987.0;5716146.0;223210.0;73482.0
2420;2724345.0;5898665.0;228741.0;71111.0
2430;2756740.0;5665183.0;229136.0;71901.0
2440;2883159.0;5970565.0;236642.0;71506.0
