Quick Sort Inplace Random Pivot (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
2170;2861826.0;1.0703008E7;222815.0;81778.0
2180;2270419.0;5585776.0;227160.0;82963.0
2190;2288987.0;5311208.0;231902.0;85333.0
2200;2315061.0;5886417.0;227161.0;82567.0
2210;2328098.0;5422220.0;229531.0;83358.0
2220;2607011.0;5471208.0;289580.0;97580.0
2230;2375506.0;5923553.0;230716.0;82963.0
2240;2391307.0;5542319.0;236247.0;83358.0
2250;2648492.0;5857578.0;233086.0;82568.0
2260;2441085.0;5837430.0;223999.0;84544.0
2270;2464789.0;5723652.0;237432.0;86519.0
2280;2539456.0;6176393.0;237432.0;84543.0
2290;2500740.0;5884047.0;235062.0;85334.0
2300;2610962.0;5848492.0;252444.0;88889.0
2310;2546962.0;6605429.0;239407.0;84939.0
2320;2572641.0;6041677.0;240593.0;86518.0
2330;2689974.0;5995455.0;240988.0;89679.0
2340;2616493.0;6497577.0;239012.0;87309.0
2350;2638617.0;6269232.0;239407.0;86518.0
2360;2876049.0;1.0861033E7;345679.0;109432.0
2370;2867357.0;6224195.0;362667.0;97976.0
2380;3363159.0;6337973.0;253234.0;88099.0
2390;2788740.0;7053824.0;257975.0;87704.0
2400;2770962.0;6477430.0;261925.0;88889.0
2410;2903307.0;6508640.0;329481.0;92049.0
2420;2932937.0;6993380.0;251259.0;89284.0
2430;2951110.0;7279405.0;246519.0;88494.0
2440;2923060.0;6680096.0;254420.0;126815.0
2450;3105579.0;8574417.0;337383.0;118519.0
2460;3494715.0;7469429.0;256395.0;91655.0
2470;3105184.0;1.08156E7;256395.0;94024.0
2480;3048295.0;7761380.0;265481.0;94024.0
2490;3022222.0;7480491.0;262716.0;92049.0
2500;3006418.0;6968096.0;258766.0;92050.0
2510;3743208.0;9431700.0;296691.0;99555.0
2520;4235060.0;7059355.0;407309.0;148543.0
2530;3186566.0;7122565.0;287605.0;118913.0
2540;3323258.0;7313775.0;260345.0;93630.0
2550;3092147.0;7747552.0;270222.0;95605.0
2560;3115456.0;7616787.0;269827.0;94024.0
2570;3174320.0;7300343.0;273778.0;102321.0
2580;3444937.0;7363948.0;299457.0;95209.0
2590;3551603.0;7496688.0;271012.0;96000.0
2600;3214616.0;8074269.0;268247.0;94419.0
2610;3243851.0;8007108.0;268247.0;95210.0
2620;3303110.0;7732540.0;278913.0;95605.0
2630;3297974.0;7617577.0;362271.0;96000.0
2640;4088493.0;7710417.0;312889.0;95605.0
2650;3638912.0;7865676.0;272988.0;97185.0
2660;5632393.0;1.5678414E7;297481.0;96000.0
2670;4281677.0;8612342.0;452740.0;176197.0
2680;3615208.0;8498564.0;357135.0;129580.0
2690;3448097.0;8443256.0;288000.0;103506.0
2700;3566616.0;8432194.0;296691.0;167506.0
2710;3992097.0;8320787.0;322766.0;103111.0
2720;4367405.0;8360688.0;283260.0;99556.0
2730;4295504.0;9115256.0;289975.0;99160.0
2740;4819356.0;8790910.0;337778.0;100346.0
2750;3920986.0;8489873.0;299457.0;99555.0
2760;3719505.0;9630811.0;298666.0;103112.0
2770;3657480.0;9394169.0;299457.0;143012.0
2780;3922172.0;1.3437624E7;291950.0;100346.0
2790;4154863.0;8804737.0;812247.0;193186.0
2800;3745579.0;8677528.0;383605.0;103506.0
2810;3875554.0;8771157.0;351210.0;128000.0
2820;4099159.0;8805132.0;370173.0;125629.0
2830;4252443.0;8884145.0;323160.0;107852.0
2840;4397035.0;8954070.0;307358.0;101136.0
2850;4376097.0;9043749.0;322370.0;111012.0
2860;4441282.0;9187552.0;307358.0;103111.0
