Quick Sort Naive (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
1410;921678.0;555061.0;1433678.0;59654.0
1420;922074.0;993975.0;1359802.0;61235.0
1430;967506.0;979358.0;1445135.0;118123.0
1440;897580.0;964741.0;1469234.0;111012.0
1450;944987.0;926815.0;1293037.0;137482.0
1460;927210.0;935111.0;1434864.0;131160.0
1470;499358.0;512395.0;926419.0;63210.0
1480;511605.0;509234.0;793283.0;63210.0
1490;510420.0;531753.0;829629.0;71111.0
1500;540049.0;521086.0;785383.0;64000.0
1510;520296.0;520296.0;796839.0;65580.0
1520;523852.0;534518.0;927209.0;65975.0
1530;523061.0;525827.0;862815.0;67160.0
1540;536099.0;533333.0;799605.0;64395.0
1550;530567.0;543210.0;844642.0;64790.0
1560;545580.0;545185.0;881777.0;64790.0
1570;561778.0;558222.0;895605.0;65975.0
1580;559012.0;562172.0;826469.0;65185.0
1590;562963.0;659753.0;868345.0;66765.0
1600;641975.0;643555.0;984889.0;80198.0
1610;877432.0;1015703.0;1102617.0;74271.0
1620;1121580.0;1245234.0;1553777.0;222420.0
1630;658963.0;670419.0;1332938.0;140642.0
1640;699259.0;698469.0;990815.0;79802.0
1650;692148.0;696493.0;973036.0;84543.0
1660;790913.0;728494.0;1407604.0;76247.0
1670;711506.0;699654.0;1082864.0;75062.0
1680;723357.0;711111.0;1150419.0;77037.0
1690;732049.0;719012.0;978568.0;75456.0
1700;736000.0;726914.0;1272099.0;78223.0
1710;726123.0;734814.0;1010173.0;77827.0
1720;751802.0;751012.0;1015308.0;78617.0
1730;744296.0;752197.0;1016098.0;79012.0
1740;671210.0;680296.0;930765.0;73481.0
1750;677531.0;706765.0;928395.0;72691.0
1760;682667.0;689777.0;1072592.0;73086.0
1770;698074.0;700049.0;946172.0;73086.0
1780;699654.0;710320.0;956839.0;79407.0
1790;707161.0;717827.0;989234.0;75457.0
1800;713876.0;717037.0;1078519.0;73876.0
1810;718617.0;726123.0;1108542.0;75061.0
1820;715851.0;724148.0;1040197.0;75457.0
