Size;Time
54832;790
54833;1976
54834;1976
54835;1976
54836;1975
54837;790
54838;790
54839;395
54840;790
54841;1185
54842;791
54843;3556
54844;4345
54845;3160
54846;3950
54847;3951
54848;3555
54849;5136
54850;1580
54851;1580
54852;1580
54853;2371
54854;1185
54855;1185
54856;1185
54857;1580
54858;2370
54859;2766
54860;2371
54861;2765
54862;5136
54863;790
54864;1580
54865;790
54866;1185
54867;395
54868;395
54869;1185
54870;395
54871;395
54872;791
54873;1185
54874;1185
54875;1185
54876;395
54877;395
54878;1581
54879;790
54880;395
54881;395
54882;1581
54883;1580
54884;790
54885;4346
54886;5531
54887;1975
54888;1581
54889;790
54890;1580
54891;1580
54892;1185
54893;2370
54894;1185
54895;790
54896;1580
54897;790
54898;395
54899;790
54900;790
54901;790
54902;790
54903;791
54904;396
54905;395
54906;395
54907;395
54908;1975
54909;2370
54910;2371
54911;2371
54912;2370
54913;2370
54914;1975
54915;791
54916;790
54917;1186
54918;790
54919;1185
54920;790
54921;790
54922;1186
54923;5926
54924;790
54925;790
54926;1185
54927;395
54928;790
54929;395
54930;1185
54931;790
54932;2370
54933;5926
54934;3556
54935;2371
54936;20938
54937;2766
54938;3161
54939;2371
54940;1580
54941;1185
54942;3556
54943;790
54944;790
54945;396
54946;395
54947;395
54948;395
54949;395
54950;395
54951;395
54952;790
54953;790
54954;395
54955;1580
54956;2370
54957;1185
54958;790
54959;395
54960;790
54961;790
54962;1185
54963;790
54964;790
54965;790
54966;791
54967;1185
54968;1581
54969;1580
54970;790
54971;1185
54972;790
54973;395
54974;395
54975;790
54976;790
54977;790
54978;1185
54979;1185
54980;6321
54981;1975
54982;2765
54983;2765
54984;2370
54985;4346
54986;2370
54987;2370
54988;1580
54989;1975
54990;2766
54991;2766
54992;1185
54993;1975
54994;1580
54995;1185
54996;1975
54997;5531
54998;4345
54999;5136
55000;3160
55001;1975
55002;1580
55003;1185
55004;1185
55005;1581
55006;1581
55007;1186
55008;1976
55009;1580
55010;1185
55011;1975
55012;1975
55013;1581
55014;6321
55015;3951
55016;2766
55017;3160
55018;3160
55019;3555
55020;1975
55021;1185
55022;791
55023;2765
55024;1975
55025;3555
55026;3160
55027;1185
55028;1185
55029;790
55030;790
55031;790
55032;790
55033;1185
55034;1185
55035;790
55036;790
55037;791
55038;790
55039;1185
55040;791
55041;395
55042;395
55043;790
55044;395
55045;791
55046;791
55047;790
55048;1975
55049;1580
55050;3951
55051;1581
55052;1580
55053;1185
55054;1975
55055;2765
55056;1580
55057;1975
55058;1580
55059;395
55060;790
55061;790
55062;790
55063;1185
55064;395
55065;1580
55066;790
55067;790
55068;1580
55069;790
55070;1975
55071;1580
55072;1185
55073;2370
55074;790
55075;1185
55076;1580
55077;790
55078;790
55079;2766
55080;1185
55081;1185
55082;1185
55083;1186
55084;1580
55085;1185
55086;1580
55087;2370
55088;2765
55089;1975
55090;2370
55091;2370
55092;2765
55093;1975
55094;1975
55095;790
55096;4346
55097;3556
55098;2765
55099;3160
55100;3161
55101;3555
55102;3161
55103;1580
55104;1580
55105;1185
55106;1580
55107;790
55108;790
55109;395
55110;1976
55111;5136
55112;3555
55113;4345
55114;2370
55115;2370
55116;1975
55117;3160
55118;2370
55119;7111
55120;2371
55121;2371
55122;1975
55123;1976
55124;1580
55125;790
55126;395
55127;395
55128;790
55129;395
55130;2371
55131;1580
55132;2766
55133;4741
55134;5926
55135;4346
55136;3160
55137;3556
55138;2766
55139;1580
55140;1186
55141;1185
55142;790
55143;395
55144;395
55145;1581
55146;790
55147;1580
55148;1185
55149;790
55150;791
55151;2370
55152;1185
55153;3555
55154;790
55155;790
55156;790
55157;395
55158;790
55159;395
55160;395
55161;395
55162;396
55163;791
55164;395
55165;790
55166;1185
55167;395
55168;395
55169;395
55170;790
55171;395
55172;395
55173;790
55174;791
55175;395
55176;395
55177;790
55178;5136
55179;1976
55180;2765
55181;2371
55182;1975
55183;2370
55184;1185
55185;2370
55186;3556
55187;1975
55188;1185
55189;1185
55190;790
55191;790
55192;395
55193;790
55194;395
55195;395
55196;790
55197;790
55198;790
55199;395
55200;790
55201;395
55202;3555
55203;4346
55204;1185
55205;2766
55206;1185
55207;1185
55208;790
55209;395
55210;395
55211;395
55212;395
55213;1185
55214;395
55215;395
55216;396
55217;790
55218;395
55219;395
55220;1185
55221;791
55222;790
55223;395
55224;395
55225;790
55226;3161
55227;2765
55228;1581
55229;1185
55230;395
55231;3160
55232;2370
55233;1186
55234;1580
55235;791
55236;395
55237;1186
55238;395
55239;790
55240;790
55241;1185
55242;790
55243;1185
55244;1976
55245;2766
55246;2370
55247;2766
55248;1580
55249;1185
55250;1185
55251;1185
55252;790
55253;790
55254;790
55255;1580
55256;1185
55257;790
55258;790
55259;790
55260;395
55261;395
55262;790
55263;790
55264;395
55265;790
55266;1186
55267;790
55268;791
55269;791
55270;790
55271;790
55272;1976
55273;791
55274;3160
55275;3951
55276;1580
55277;790
55278;1580
55279;1975
55280;2765
55281;1975
55282;3161
55283;1580
55284;1580
55285;790
55286;790
55287;790
55288;790
55289;2370
55290;2371
55291;1580
55292;790
55293;790
55294;3555
55295;3951
55296;790
55297;1976
55298;2765
55299;3160
55300;1186
55301;790
55302;790
55303;790
55304;395
55305;1581
55306;790
55307;790
55308;1185
55309;1580
55310;790
55311;1185
55312;790
55313;1185
55314;1185
55315;1186
55316;3160
55317;2766
55318;3950
55319;2765
55320;1185
55321;1975
55322;1580
55323;790
55324;2370
55325;2370
55326;790
55327;1185
55328;790
55329;790
55330;395
55331;791
55332;790
55333;790
55334;1185
55335;790
55336;1185
55337;1580
55338;1580
55339;1185
55340;790
55341;1185
55342;2370
55343;790
55344;790
55345;790
55346;790
55347;1185
55348;790
55349;395
55350;790
55351;790
55352;1976
55353;1185
55354;790
55355;790
55356;790
55357;1185
55358;791
55359;395
55360;790
55361;790
55362;1185
55363;2371
55364;3161
55365;1975
55366;1976
55367;1975
55368;1975
55369;1975
55370;1975
55371;1975
55372;2370
55373;1580
55374;1580
55375;1185
55376;395
55377;395
55378;395
55379;790
55380;791
55381;790
55382;1581
55383;1185
55384;2370
55385;4741
55386;4346
55387;3160
55388;3951
55389;3161
55390;1975
55391;790
55392;791
55393;1185
55394;1185
55395;790
55396;1185
55397;790
55398;1185
55399;1580
55400;2370
55401;1580
55402;1975
55403;1975
55404;3555
55405;4346
55406;3555
55407;1185
55408;2765
55409;1185
55410;1976
55411;1975
55412;1580
55413;1580
55414;1580
55415;1975
55416;2371
55417;2371
55418;1185
55419;5136
55420;5531
55421;790
55422;790
55423;791
55424;1975
55425;1185
55426;8297
55427;1185
55428;1580
55429;790
55430;790
55431;1580
55432;2766
55433;1185
55434;1580
55435;1185
55436;1975
55437;1185
55438;3950
55439;790
55440;790
55441;1580
55442;2765
55443;1976
55444;5530
55445;5136
55446;3951
55447;4346
55448;4741
55449;3951
55450;2765
55451;2371
55452;1976
55453;1185
55454;1185
55455;1186
55456;790
55457;790
55458;395
55459;395
55460;1580
55461;1185
55462;2370
55463;3951
55464;3950
55465;5531
55466;3556
55467;3160
55468;1185
55469;1580
55470;790
55471;395
55472;790
55473;790
55474;790
55475;395
55476;790
55477;790
55478;790
55479;395
55480;395
55481;1185
55482;790
55483;396
55484;1580
55485;1185
55486;5136
55487;2766
55488;2370
55489;4346
55490;1185
55491;1975
55492;1185
55493;1580
55494;1185
55495;790
55496;1185
55497;1185
55498;1186
55499;790
55500;790
55501;790
55502;790
55503;1975
55504;791
55505;790
55506;790
55507;395
55508;790
55509;1185
55510;5531
55511;3556
55512;1580
55513;2370
55514;1975
55515;1580
55516;1975
55517;2371
55518;1580
55519;1185
55520;1580
55521;2765
55522;2370
55523;1975
55524;1581
55525;1976
55526;1975
55527;3161
55528;4346
55529;1976
55530;2371
55531;2765
55532;1185
55533;790
55534;1976
55535;3556
55536;1581
55537;1185
55538;1580
55539;2370
55540;2370
55541;1186
55542;1185
55543;1185
55544;1580
55545;1185
55546;1580
55547;4345
55548;4346
55549;2766
55550;7506
55551;1580
55552;1580
55553;1581
55554;1580
55555;1580
55556;1186
55557;1580
55558;1185
55559;6321
55560;1975
55561;1185
55562;1580
55563;1580
55564;6321
55565;5136
55566;3950
55567;3556
55568;3161
55569;14223
55570;1975
55571;1186
55572;6716
55573;1185
55574;790
55575;790
55576;790
55577;790
55578;790
55579;1185
55580;790
55581;1185
55582;790
55583;790
55584;790
55585;1976
55586;4741
55587;1581
55588;790
55589;790
55590;1185
55591;2370
55592;1185
55593;790
55594;395
55595;1185
55596;1185
55597;1581
55598;790
55599;1186
55600;1185
55601;790
55602;791
55603;790
55604;790
55605;1185
55606;1185
55607;1185
55608;1976
55609;5136
55610;3951
55611;3160
55612;2765
55613;3556
55614;3160
55615;2370
55616;2766
55617;2371
55618;1580
55619;1975
55620;1580
55621;1185
55622;1185
55623;1975
55624;1581
55625;1580
55626;5926
55627;3950
55628;5926
55629;5531
55630;1975
55631;2765
55632;1581
55633;1976
55634;1975
55635;1975
55636;1976
55637;790
55638;1581
55639;1185
55640;1185
55641;1185
55642;2371
55643;1580
55644;5531
55645;3951
55646;2765
55647;3555
55648;1975
55649;2765
55650;1976
55651;790
55652;1580
55653;1186
55654;1185
55655;1185
55656;790
55657;2766
55658;1580
55659;1581
55660;2765
55661;3160
55662;1975
55663;7901
55664;1581
55665;1580
55666;2370
55667;1580
55668;790
55669;790
55670;790
55671;790
55672;790
55673;1185
55674;790
55675;1185
55676;1580
55677;791
55678;1185
55679;790
55680;1580
55681;1185
55682;1185
55683;790
55684;790
55685;3950
55686;4346
55687;1581
55688;1580
55689;1580
55690;1580
55691;1580
55692;3556
55693;3555
55694;1185
55695;1975
55696;1580
55697;1975
55698;1580
55699;790
55700;1185
55701;1185
55702;790
55703;790
55704;1185
55705;3555
55706;3556
55707;3161
55708;1976
55709;1580
55710;790
55711;395
55712;790
55713;790
55714;395
55715;395
55716;790
55717;791
55718;791
55719;395
55720;396
55721;790
55722;790
55723;790
55724;790
55725;1186
55726;1580
55727;1975
55728;4740
55729;3160
55730;1580
55731;1976
55732;1976
55733;1580
55734;1975
55735;1976
55736;1185
55737;1580
55738;1185
55739;790
55740;1185
55741;790
55742;395
55743;790
55744;1580
55745;1581
55746;1580
55747;1185
55748;1185
55749;1975
55750;3556
55751;1185
55752;790
55753;790
55754;790
55755;790
55756;791
55757;790
55758;790
55759;1186
55760;396
55761;395
55762;395
55763;790
55764;395
55765;790
55766;790
55767;1185
55768;395
55769;1185
55770;790
55771;395
55772;1185
55773;1975
55774;6321
55775;1975
55776;1185
55777;1185
55778;790
55779;4741
55780;1975
55781;1975
55782;1975
55783;1975
55784;1580
55785;1185
55786;1580
55787;1975
55788;1580
55789;1185
55790;1185
55791;1976
55792;5136
55793;4345
55794;3951
55795;1185
55796;1185
55797;2370
55798;790
55799;790
55800;396
55801;1185
55802;1580
55803;790
55804;1580
55805;791
55806;1185
55807;1580
55808;790
55809;790
55810;790
55811;2370
55812;3160
55813;3160
55814;3160
55815;1185
55816;791
55817;1185
55818;1580
55819;2370
55820;1975
55821;790
55822;1975
55823;790
55824;790
55825;395
55826;395
55827;790
55828;790
55829;395
55830;395
55831;395
55832;395
55833;395
55834;395
55835;396
55836;790
55837;1975
55838;790
55839;791
55840;791
55841;395
55842;791
55843;395
55844;395
55845;395
55846;395
55847;395
55848;395
55849;395
55850;790
55851;395
55852;0
55853;395
55854;395
55855;395
55856;395
55857;395
55858;395
55859;0
55860;790
55861;1186
55862;3161
55863;3160
55864;1580
55865;1186
55866;790
55867;1580
55868;1975
55869;3160
55870;1975
55871;791
55872;1185
55873;791
55874;790
55875;395
55876;395
55877;395
55878;395
55879;395
55880;395
55881;395
55882;0
55883;790
55884;790
55885;790
55886;3951
55887;9482
55888;2371
55889;1185
55890;790
55891;790
55892;395
55893;395
55894;395
55895;790
55896;395
55897;396
55898;395
55899;395
55900;1976
55901;1975
55902;2766
55903;1185
55904;2765
55905;3556
55906;2371
55907;1185
55908;790
55909;1185
55910;1186
55911;790
55912;1186
55913;1580
55914;395
55915;2370
55916;2370
55917;2371
55918;2370
55919;1975
55920;395
55921;790
55922;395
55923;395
55924;395
55925;395
55926;790
55927;1185
55928;790
55929;3161
55930;2371
55931;1186
55932;395
55933;790
55934;790
55935;395
55936;395
55937;395
55938;395
55939;395
55940;790
55941;395
55942;396
55943;396
55944;395
55945;395
55946;395
55947;395
55948;395
55949;395
55950;395
55951;395
55952;790
55953;2765
55954;1185
55955;790
55956;790
55957;1185
55958;1185
55959;1976
55960;1185
55961;1580
55962;1185
55963;1186
55964;395
55965;395
55966;395
55967;395
55968;395
55969;790
55970;395
55971;395
55972;396
55973;395
55974;1580
55975;790
55976;5136
55977;4740
55978;2371
55979;5136
55980;1185
55981;790
55982;1185
55983;1581
55984;790
55985;395
55986;790
55987;790
55988;395
55989;790
55990;395
55991;395
55992;395
55993;395
55994;395
55995;395
55996;395
55997;395
55998;790
55999;1185
56000;2370
56001;3556
56002;1185
56003;1580
56004;790
56005;1580
56006;1976
56007;1185
56008;1185
56009;1185
56010;1185
56011;395
56012;395
56013;395
56014;395
56015;395
56016;395
56017;790
56018;396
56019;395
56020;790
56021;395
56022;395
56023;395
56024;395
56025;1581
56026;1185
56027;790
56028;790
56029;790
56030;790
56031;1185
56032;395
56033;395
56034;395
56035;395
56036;395
56037;395
56038;395
56039;395
56040;395
56041;395
56042;395
56043;395
56044;395
56045;395
56046;395
56047;395
56048;395
56049;790
56050;790
56051;2371
56052;2370
56053;1581
56054;1185
56055;1185
56056;3555
56057;2766
56058;1185
56059;790
56060;790
56061;1185
56062;790
56063;790
56064;395
56065;790
56066;790
56067;395
56068;395
56069;395
56070;790
56071;395
56072;395
56073;395
56074;1185
56075;1975
56076;1975
56077;1185
56078;1185
56079;1186
56080;16197
56081;1580
56082;1580
56083;791
56084;395
56085;790
56086;395
56087;1580
56088;2765
56089;2371
56090;1185
56091;791
56092;1975
56093;1186
56094;1185
56095;1185
56096;790
56097;790
56098;790
56099;395
56100;790
56101;1580
56102;791
56103;395
56104;790
56105;395
56106;395
56107;395
56108;395
56109;395
56110;395
56111;790
56112;790
56113;790
56114;395
56115;395
56116;395
56117;395
56118;396
56119;1185
56120;790
56121;790
56122;791
56123;395
56124;790
56125;790
56126;395
56127;395
56128;395
56129;395
56130;791
56131;4741
56132;1185
56133;790
56134;395
56135;395
56136;790
56137;1976
56138;2766
56139;1975
56140;1185
56141;396
56142;1185
56143;1185
56144;1185
56145;1185
56146;1186
56147;1185
56148;790
56149;790
56150;395
56151;790
56152;395
56153;395
56154;395
56155;395
56156;395
56157;395
56158;790
56159;395
56160;395
56161;790
56162;2765
56163;3555
56164;1581
56165;1185
56166;1976
56167;1185
56168;790
56169;395
56170;396
56171;790
56172;1185
56173;395
56174;395
56175;395
56176;395
56177;395
56178;395
56179;395
56180;1975
56181;2370
56182;790
56183;791
56184;1580
56185;6321
56186;3556
56187;1580
56188;1580
56189;1976
56190;1185
56191;1185
56192;2765
56193;1975
56194;790
56195;790
56196;790
56197;791
56198;790
56199;395
56200;790
56201;395
56202;395
56203;1975
56204;2766
56205;1185
56206;1580
56207;790
56208;791
56209;396
56210;790
56211;790
56212;1976
56213;791
56214;395
56215;395
56216;790
56217;1581
56218;395
56219;790
56220;396
56221;395
56222;395
56223;395
56224;395
56225;1580
56226;2370
56227;1185
56228;1185
56229;395
56230;790
56231;1975
56232;2370
56233;1185
56234;1186
56235;1580
56236;1185
56237;1185
56238;790
56239;3160
56240;790
56241;1185
56242;790
56243;1580
56244;1976
56245;790
56246;790
56247;790
56248;790
56249;395
56250;395
56251;395
56252;790
56253;395
56254;2370
56255;14223
56256;2370
56257;2766
56258;2765
56259;1186
56260;791
56261;1185
56262;790
56263;790
56264;395
56265;395
56266;395
56267;395
56268;396
56269;395
56270;395
56271;395
56272;396
56273;790
56274;395
56275;395
56276;790
56277;790
56278;2766
56279;3160
56280;1580
56281;1185
56282;790
56283;2371
56284;1581
56285;1185
56286;1580
56287;790
56288;790
56289;395
56290;395
56291;395
56292;395
56293;395
56294;395
56295;395
56296;790
56297;790
56298;395
56299;395
56300;395
56301;790
56302;396
56303;1185
56304;2765
56305;1185
56306;1581
56307;790
56308;1185
56309;790
56310;395
56311;395
56312;395
56313;395
56314;395
56315;395
56316;395
56317;1185
56318;396
56319;395
56320;395
56321;395
56322;395
56323;395
56324;1185
56325;790
56326;790
56327;1975
56328;2370
56329;4741
56330;791
56331;790
56332;790
56333;4346
56334;2765
56335;1185
56336;1185
56337;1581
56338;790
56339;790
56340;1581
56341;395
56342;395
56343;790
56344;395
56345;790
56346;396
56347;395
56348;395
56349;395
56350;1580
56351;4345
56352;2765
56353;1976
56354;1185
56355;1186
56356;790
56357;395
56358;395
56359;395
56360;396
56361;395
56362;395
56363;395
56364;790
56365;395
56366;395
56367;395
56368;395
56369;395
56370;395
56371;395
56372;395
56373;395
56374;1186
56375;1580
56376;1185
56377;1975
56378;1185
56379;1186
56380;1185
56381;6321
56382;1580
56383;1185
56384;1185
56385;1185
56386;790
56387;790
56388;790
56389;395
56390;790
56391;790
56392;395
56393;395
56394;0
56395;395
56396;395
56397;395
56398;395
56399;1185
56400;5530
56401;790
56402;395
56403;395
56404;395
56405;395
56406;395
56407;395
56408;395
56409;395
56410;395
56411;395
56412;395
56413;395
56414;791
56415;0
56416;395
56417;395
56418;395
56419;395
56420;395
56421;395
56422;790
56423;395
56424;395
56425;790
56426;4345
56427;1580
56428;1581
56429;790
56430;1185
56431;1580
56432;1580
56433;1581
56434;790
56435;1186
56436;790
56437;395
56438;395
56439;396
56440;395
56441;791
56442;395
56443;395
56444;395
56445;790
56446;395
56447;1185
56448;395
56449;1185
56450;4740
56451;6716
56452;1580
56453;1581
56454;791
56455;395
56456;395
56457;395
56458;790
56459;395
56460;790
56461;791
56462;1185
56463;1185
56464;1975
56465;1976
56466;791
56467;1186
56468;1186
56469;6716
56470;4346
56471;1580
56472;1580
56473;1186
56474;1581
56475;790
56476;1975
56477;1185
56478;395
56479;790
56480;395
56481;1580
56482;1975
56483;1581
56484;790
56485;791
56486;790
56487;1975
56488;395
56489;1185
56490;790
56491;1185
56492;790
56493;790
56494;395
56495;395
56496;1185
56497;1975
56498;6321
56499;1580
56500;790
56501;790
56502;395
56503;791
56504;790
56505;395
56506;790
56507;395
56508;395
56509;395
56510;395
56511;790
56512;395
56513;790
56514;790
56515;3160
56516;1580
56517;2371
56518;1580
56519;2370
56520;2371
56521;1580
56522;1975
56523;1186
56524;1185
56525;790
56526;790
56527;395
56528;1185
56529;1580
56530;790
56531;395
56532;395
56533;396
56534;395
56535;395
56536;395
56537;790
56538;2766
56539;3556
56540;5135
56541;1580
56542;1580
56543;395
56544;1185
56545;1185
56546;790
56547;395
56548;395
56549;395
56550;395
56551;395
56552;395
56553;395
56554;395
56555;395
56556;395
56557;790
56558;395
56559;395
56560;790
56561;3556
56562;1976
56563;1185
56564;790
56565;1185
56566;1975
56567;1976
56568;791
56569;790
56570;1580
56571;1185
56572;395
56573;790
56574;395
56575;395
56576;395
56577;395
56578;395
56579;395
56580;395
56581;790
56582;1185
56583;395
56584;1185
56585;1185
56586;2765
56587;790
56588;395
56589;790
56590;395
56591;396
56592;396
56593;790
56594;395
56595;790
56596;1185
56597;395
56598;1185
56599;790
56600;395
56601;396
56602;395
56603;395
56604;395
56605;790
56606;790
56607;790
56608;790
56609;1580
56610;2370
56611;1975
56612;790
56613;790
56614;790
56615;2370
56616;1581
56617;1185
56618;1186
56619;790
56620;791
56621;791
56622;790
56623;395
56624;395
56625;395
56626;395
56627;396
56628;395
56629;395
56630;395
56631;395
56632;395
56633;2370
56634;1975
56635;5531
56636;4345
56637;1185
56638;1185
56639;790
56640;395
56641;395
56642;790
56643;396
56644;790
56645;790
56646;395
56647;395
56648;395
56649;396
56650;395
56651;395
56652;395
56653;395
56654;395
56655;395
56656;395
56657;790
56658;2370
56659;1976
56660;1185
56661;1185
56662;1185
56663;395
56664;2370
56665;1580
56666;1186
56667;1975
56668;790
56669;395
56670;791
56671;395
56672;395
56673;791
56674;395
56675;395
56676;0
56677;395
56678;395
56679;395
56680;395
56681;790
56682;790
56683;1186
56684;1185
56685;1185
56686;790
56687;395
56688;395
56689;395
56690;395
56691;395
56692;790
56693;396
56694;395
56695;1975
56696;790
56697;6320
56698;790
56699;395
56700;395
56701;395
56702;395
56703;0
56704;395
56705;395
56706;395
56707;1975
56708;2765
56709;1185
56710;1185
56711;1186
56712;1976
56713;1975
56714;3160
56715;1975
56716;1185
56717;1581
56718;1185
56719;1185
56720;791
56721;395
56722;395
56723;1185
56724;395
56725;395
56726;396
56727;395
56728;395
56729;3951
56730;2371
56731;2766
56732;1580
56733;790
56734;1185
56735;1975
56736;395
56737;1186
56738;2370
56739;2371
56740;1185
56741;1185
56742;1185
56743;395
56744;790
56745;395
56746;395
56747;791
56748;1185
56749;2371
56750;4740
56751;3160
56752;2765
56753;1580
56754;1185
56755;3556
56756;2765
56757;1580
56758;2371
56759;1185
56760;395
56761;1580
56762;790
56763;395
56764;395
56765;790
56766;395
56767;1975
56768;2370
56769;2765
56770;1185
56771;1580
56772;1580
56773;790
56774;395
56775;790
56776;395
56777;395
56778;0
56779;790
56780;1975
56781;2370
56782;2370
56783;790
56784;3555
56785;790
56786;395
56787;395
56788;395
56789;395
56790;790
56791;396
56792;395
56793;790
56794;3951
56795;1975
56796;1580
56797;790
56798;790
56799;1185
56800;1185
56801;2370
56802;2371
56803;790
56804;1185
56805;1975
56806;395
56807;396
56808;395
56809;395
56810;395
56811;395
56812;395
56813;395
56814;395
56815;791
56816;395
56817;1185
56818;3951
56819;1581
56820;2765
56821;791
56822;790
56823;790
56824;395
56825;395
56826;395
56827;790
56828;395
56829;395
56830;395
56831;395
56832;395
56833;395
56834;395
56835;395
56836;790
56837;395
56838;395
56839;790
56840;395
56841;395
56842;1580
56843;2370
56844;1580
56845;1186
56846;790
56847;1185
56848;1185
56849;1581
56850;1186
56851;1185
56852;1185
56853;1580
56854;790
56855;1185
56856;395
56857;395
56858;395
56859;395
56860;395
56861;1580
56862;1185
56863;790
56864;790
56865;1580
56866;1580
56867;790
56868;1185
56869;1186
56870;395
56871;395
56872;395
56873;396
56874;395
56875;395
56876;790
56877;396
56878;395
56879;395
56880;395
56881;395
56882;0
56883;395
56884;395
56885;790
56886;395
56887;396
56888;395
56889;395
56890;790
56891;1185
56892;3161
56893;1975
56894;1580
56895;790
56896;1185
56897;1185
56898;1580
56899;1580
56900;395
56901;1185
56902;790
56903;395
56904;395
56905;395
56906;395
56907;395
56908;395
56909;395
56910;395
56911;790
56912;395
56913;395
56914;790
56915;3555
56916;3950
56917;1975
56918;3161
56919;791
56920;395
56921;395
56922;395
56923;396
56924;790
56925;395
56926;395
56927;395
56928;790
56929;395
56930;395
56931;790
56932;395
56933;790
56934;395
56935;395
56936;396
56937;395
56938;790
56939;790
56940;2371
56941;2766
56942;1581
56943;1975
56944;790
56945;1976
56946;1976
56947;1580
56948;1185
56949;790
56950;1580
56951;395
56952;395
56953;395
56954;395
56955;395
56956;395
56957;395
56958;395
56959;790
56960;395
56961;395
56962;395
56963;395
56964;790
56965;1185
56966;395
56967;395
56968;1976
56969;1185
56970;395
56971;790
56972;395
56973;395
56974;395
56975;395
56976;1581
56977;396
56978;790
56979;790
56980;790
56981;395
56982;395
56983;395
56984;395
56985;395
56986;395
56987;396
56988;395
56989;1976
56990;5531
56991;1581
56992;1580
56993;790
56994;1580
56995;2371
56996;1975
56997;2370
56998;3161
56999;1186
57000;1185
57001;395
57002;1580
57003;790
57004;791
57005;395
57006;395
57007;790
57008;790
57009;790
57010;790
57011;1186
57012;3555
57013;3160
57014;1186
57015;790
57016;4345
57017;1580
57018;790
57019;790
57020;395
57021;791
57022;395
57023;395
57024;395
57025;395
57026;1186
57027;395
57028;790
57029;395
57030;395
57031;395
57032;395
57033;790
57034;790
57035;395
57036;790
57037;3556
57038;4346
57039;2765
57040;1975
57041;3556
57042;3161
57043;1580
57044;791
57045;1976
57046;790
57047;1185
57048;790
57049;790
57050;790
57051;1976
57052;2370
57053;1185
57054;790
57055;790
57056;1185
57057;2765
57058;1186
57059;2766
57060;1185
57061;395
57062;395
57063;395
57064;395
57065;395
57066;395
57067;395
57068;790
57069;395
57070;395
57071;1580
57072;6321
57073;4346
57074;3951
57075;3160
57076;1976
57077;1185
57078;2765
57079;1580
57080;395
57081;790
57082;790
57083;395
57084;395
57085;395
57086;3556
57087;790
57088;395
57089;396
57090;395
57091;0
57092;395
57093;6321
57094;4346
57095;2765
57096;3161
57097;4346
57098;1975
57099;395
57100;790
57101;790
57102;790
57103;791
57104;395
57105;395
57106;395
57107;395
57108;395
57109;395
57110;395
57111;395
57112;395
57113;790
57114;1975
57115;5530
57116;3555
57117;4346
57118;4345
57119;9086
57120;1975
57121;1185
57122;1185
57123;790
57124;395
57125;790
57126;396
57127;395
57128;790
57129;395
57130;395
57131;1186
57132;395
57133;790
57134;2370
57135;1975
57136;2765
57137;1186
57138;1185
57139;790
57140;395
57141;395
57142;790
57143;395
57144;395
57145;395
57146;395
57147;395
57148;395
57149;395
57150;395
57151;395
57152;395
57153;790
57154;1975
57155;2765
57156;7506
57157;4346
57158;3555
57159;2766
57160;1580
57161;2370
57162;3160
57163;1185
57164;1580
57165;2370
57166;1580
57167;1185
57168;1976
57169;790
57170;791
57171;790
57172;395
57173;395
57174;395
57175;395
57176;3555
57177;5136
57178;5926
57179;1976
57180;3160
57181;1185
57182;790
57183;790
57184;790
57185;396
57186;395
57187;790
57188;395
57189;395
57190;790
57191;1975
57192;395
57193;790
57194;395
57195;790
57196;395
57197;0
57198;395
57199;1580
57200;6716
57201;5136
57202;1580
57203;1580
57204;2371
57205;1580
57206;1975
57207;1580
57208;1185
57209;1185
57210;1185
57211;790
57212;1185
57213;790
57214;1580
57215;790
57216;395
57217;395
57218;790
57219;790
57220;395
57221;1185
57222;5531
57223;1580
57224;3160
57225;790
57226;790
57227;790
57228;395
57229;790
57230;790
57231;790
57232;396
57233;395
57234;790
57235;395
57236;395
57237;0
57238;395
57239;395
57240;790
57241;395
57242;395
57243;1185
57244;2766
57245;6321
57246;2766
57247;790
57248;790
57249;1975
57250;1185
57251;4741
57252;2370
57253;1185
57254;1976
57255;1975
57256;1185
57257;790
57258;790
57259;791
57260;395
57261;395
57262;395
57263;395
57264;395
57265;4346
57266;3951
57267;4741
57268;1580
57269;1185
57270;395
57271;396
57272;790
57273;790
57274;790
57275;396
57276;395
57277;395
57278;395
57279;395
57280;395
57281;395
57282;395
57283;790
57284;395
57285;395
57286;395
57287;1580
57288;1185
57289;7506
57290;2371
57291;1976
57292;1580
57293;2371
57294;1975
57295;1975
57296;1185
57297;1185
57298;1185
57299;790
57300;790
57301;2765
57302;1976
57303;3161
57304;2765
57305;1975
57306;2370
57307;2766
57308;2765
57309;2370
57310;1581
57311;1581
57312;1580
57313;790
57314;395
57315;395
57316;395
57317;395
57318;1580
57319;1185
57320;1975
57321;1976
57322;791
57323;790
57324;1185
57325;5531
57326;2370
57327;2370
57328;1185
57329;1580
57330;790
57331;3161
57332;1975
57333;1185
57334;1185
57335;2370
57336;2370
57337;1975
57338;1975
57339;1580
57340;1185
57341;790
57342;395
57343;395
57344;395
57345;3556
57346;5925
57347;1580
57348;3556
57349;1185
57350;790
57351;395
57352;790
57353;1581
57354;9086
57355;1975
57356;1975
57357;1581
57358;1581
57359;1186
57360;1580
57361;1185
57362;1580
57363;1975
57364;6321
57365;5135
57366;3160
57367;1975
57368;3161
57369;3555
57370;1976
57371;2765
57372;1185
57373;2765
57374;1185
57375;790
57376;395
57377;1580
57378;791
57379;790
57380;1185
57381;395
57382;2766
